Addr,Instruction,Hitcount,Cycles,C++ Reference
0x7f4ced42e0d0,"v_mfma_f32_16x16x16_f16 v[16:19], v[94:95], v[96:97], v[16:19]",1700,6800,
0x7f4ced42e0d8,"buffer_load_dwordx2 v[6:7], v6, s[40:43], 0 offen",1700,6800,
0x7f4ced42e0e0,s_waitcnt vmcnt(0),1700,618392,
0x7f4ced42e0e4,"v_cndmask_b32_e32 v6, 0, v6, vcc",1700,6800,
0x7f4ced42e0e8,"v_cndmask_b32_e32 v7, 0, v7, vcc",1700,6800,
0x7f4ced42e0ec,"scratch_store_dwordx4 off, v[4:7], s1 offset:80",1700,6800,
0x7f4ced42e0f4,s_nop 1,1700,6800,
0x7f4ced42e0f8,"v_mfma_f32_16x16x16_f16 v[4:7], v[92:93], v[98:99], v[16:19]",1700,6800,
0x7f4ced42e100,s_nop 2,1700,13600,
0x7f4ced42e104,"v_add_lshl_u32 v16, v120, v23, 1",1700,6800,
0x7f4ced42e10c,"buffer_load_dwordx2 v[16:17], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42e114,s_waitcnt vmcnt(0),1700,1122272,
0x7f4ced42e118,"v_cndmask_b32_e32 v18, 0, v16, vcc",1700,6800,
0x7f4ced42e11c,"v_cndmask_b32_e32 v19, 0, v17, vcc",1700,6800,
0x7f4ced42e120,"scratch_load_dwordx4 v[96:99], off, s0 offset:80",1700,6800,
0x7f4ced42e128,"scratch_load_dword v96, off, s0 offset:80",1700,6800,
0x7f4ced42e130,s_waitcnt vmcnt(0),1700,768488,
0x7f4ced42e134,"v_mfma_f32_16x16x16_f16 v[4:7], v[90:91], v[96:97], v[4:7]",1700,6800,
0x7f4ced42e13c,"v_add_lshl_u32 v16, v120, v22, 1",1700,23800,
0x7f4ced42e144,"buffer_load_dwordx2 v[16:17], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42e14c,s_waitcnt vmcnt(0),1700,467864,
0x7f4ced42e150,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42e154,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42e158,"scratch_store_dwordx4 off, v[16:19], s1 offset:112",1700,6800,
0x7f4ced42e160,"v_mfma_f32_16x16x16_f16 v[4:7], v[88:89], v[98:99], v[4:7]",1700,6800,
0x7f4ced42e168,s_nop 0,1700,6800,
0x7f4ced42e16c,"v_add_lshl_u32 v16, v120, v21, 1",1700,17000,
0x7f4ced42e174,"buffer_load_dwordx2 v[16:17], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42e17c,s_waitcnt vmcnt(0),1700,674140,
0x7f4ced42e180,"v_cndmask_b32_e32 v18, 0, v16, vcc",1700,6800,
0x7f4ced42e184,"v_cndmask_b32_e32 v19, 0, v17, vcc",1700,6800,
0x7f4ced42e188,"v_add_lshl_u32 v16, v120, v20, 1",1700,6800,
0x7f4ced42e190,"buffer_load_dwordx2 v[16:17], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42e198,s_waitcnt vmcnt(0),1700,515592,
0x7f4ced42e19c,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42e1a0,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42e1a4,"scratch_store_dwordx4 off, v[16:19], s1 offset:96",1700,6808,
0x7f4ced42e1ac,"scratch_load_dwordx4 v[16:19], off, s0 offset:96",1700,6800,
0x7f4ced42e1b4,s_nop 0,1700,6800,
0x7f4ced42e1b8,"scratch_load_dword v16, off, s0 offset:96",1700,6800,
0x7f4ced42e1c0,s_waitcnt vmcnt(0),1700,969372,
0x7f4ced42e1c4,"v_mfma_f32_16x16x16_f16 v[0:3], v[94:95], v[16:17], v[0:3]",1700,6800,
0x7f4ced42e1cc,"v_mfma_f32_16x16x16_f16 v[0:3], v[92:93], v[18:19], v[0:3]",1700,23800,
0x7f4ced42e1d4,"scratch_load_dwordx4 v[16:19], off, s0 offset:112",1700,7104,
0x7f4ced42e1dc,"scratch_load_dword v16, off, s0 offset:112",1700,6800,
0x7f4ced42e1e4,s_waitcnt vmcnt(0),1700,759180,
0x7f4ced42e1e8,"v_mfma_f32_16x16x16_f16 v[0:3], v[90:91], v[16:17], v[0:3]",1700,6800,
0x7f4ced42e1f0,"v_mfma_f32_16x16x16_f16 v[0:3], v[88:89], v[18:19], v[0:3]",1700,23800,
0x7f4ced42e1f8,"s_cmp_lt_i32 s46, 1",1700,7620,
0x7f4ced42e1fc,s_barrier,1700,536816,
0x7f4ced42e200,s_cbranch_scc1 62763,1700,6800,
0x7f4ced42e204,"scratch_load_dword v16, off, off offset:2480",56,780,
0x7f4ced42e20c,s_waitcnt vmcnt(0),56,20292,
0x7f4ced42e210,"v_readfirstlane_b32 s38, v16",56,224,
0x7f4ced42e214,"s_add_i32 s0, s38, s2",56,272,
0x7f4ced42e218,"s_lshl_b32 s39, s0, 4",56,272,
0x7f4ced42e21c,"scratch_load_dword v16, off, off offset:2484",56,280,
0x7f4ced42e224,s_waitcnt vmcnt(0),56,20056,
0x7f4ced42e228,"v_add_u32_e32 v16, s39, v16",56,224,
0x7f4ced42e22c,"v_xad_u32 v16, v16, -1, s24",56,224,
0x7f4ced42e234,"v_ashrrev_i32_e32 v17, 31, v16",56,224,
0x7f4ced42e238,"v_xor_b32_e32 v18, s47, v17",56,224,
0x7f4ced42e23c,"v_add_u32_e32 v16, v16, v17",56,224,
0x7f4ced42e240,"v_xor_b32_e32 v16, v16, v17",56,224,
0x7f4ced42e244,"scratch_load_dword v23, off, off offset:2520",56,280,
0x7f4ced42e24c,s_waitcnt vmcnt(0),56,19852,
0x7f4ced42e250,"v_mul_hi_u32 v17, v16, v23",56,224,
0x7f4ced42e258,"v_mul_lo_u32 v19, v17, s27",56,224,
0x7f4ced42e260,"v_sub_u32_e32 v16, v16, v19",56,224,
0x7f4ced42e264,"v_add_u32_e32 v19, 1, v17",56,224,
0x7f4ced42e268,"v_cmp_le_u32_e64 s[0:1], s27, v16",56,224,
0x7f4ced42e270,s_nop 1,56,224,
0x7f4ced42e274,"v_cndmask_b32_e64 v17, v17, v19, s[0:1]",56,224,
0x7f4ced42e27c,"v_subrev_u32_e32 v19, s27, v16",56,224,
0x7f4ced42e280,"v_cndmask_b32_e64 v16, v16, v19, s[0:1]",56,224,
0x7f4ced42e288,"v_add_u32_e32 v19, 1, v17",56,224,
0x7f4ced42e28c,"v_cmp_le_u32_e64 s[0:1], s27, v16",56,224,
0x7f4ced42e294,s_nop 1,56,224,
0x7f4ced42e298,"v_cndmask_b32_e64 v16, v17, v19, s[0:1]",56,224,
0x7f4ced42e2a0,"v_xor_b32_e32 v16, v16, v18",56,224,
0x7f4ced42e2a4,"v_sub_u32_e32 v16, v18, v16",56,224,
0x7f4ced42e2a8,"v_add_u32_e32 v96, s48, v16",56,224,
0x7f4ced42e2ac,"v_mov_b64_e32 v[18:19], v[14:15]",56,224,
0x7f4ced42e2b0,"v_mov_b64_e32 v[16:17], v[12:13]",56,224,
0x7f4ced42e2b4,"v_mov_b32_e32 v16, s37",56,224,
0x7f4ced42e2b8,"scratch_load_dwordx2 v[98:99], off, off offset:2488",56,312,
0x7f4ced42e2c0,s_waitcnt vmcnt(0),56,22884,
0x7f4ced42e2c4,"v_mov_b32_e32 v100, v98",56,224,
0x7f4ced42e2c8,"v_cmp_gt_i32_e64 s[0:1], v100, v96",56,224,
0x7f4ced42e2d0,s_nop 1,56,224,
0x7f4ced42e2d4,"v_cndmask_b32_e64 v12, v12, v16, s[0:1]",56,224,
0x7f4ced42e2dc,"v_cndmask_b32_e64 v19, v15, v19, s[0:1]",56,224,
0x7f4ced42e2e4,"v_cndmask_b32_e64 v18, v14, v18, s[0:1]",56,224,
0x7f4ced42e2ec,"v_cndmask_b32_e64 v13, v13, v17, s[0:1]",56,224,
0x7f4ced42e2f4,"v_mov_b64_e32 v[16:17], v[10:11]",56,224,
0x7f4ced42e2f8,"v_mov_b64_e32 v[14:15], v[8:9]",56,224,
0x7f4ced42e2fc,"v_mov_b32_e32 v14, s37",56,224,
0x7f4ced42e300,"scratch_load_dword v20, off, off offset:2496",56,224,
0x7f4ced42e308,s_waitcnt vmcnt(0),56,20380,
0x7f4ced42e30c,"v_cmp_gt_i32_e64 s[0:1], v20, v96",56,224,
0x7f4ced42e314,s_nop 1,56,224,
0x7f4ced42e318,"v_cndmask_b32_e64 v8, v8, v14, s[0:1]",56,224,
0x7f4ced42e320,"v_cndmask_b32_e64 v11, v11, v17, s[0:1]",56,224,
0x7f4ced42e328,"v_cndmask_b32_e64 v97, v10, v16, s[0:1]",56,224,
0x7f4ced42e330,"v_cndmask_b32_e64 v9, v9, v15, s[0:1]",56,224,
0x7f4ced42e338,"v_mov_b64_e32 v[16:17], v[6:7]",56,224,
0x7f4ced42e33c,"v_mov_b64_e32 v[14:15], v[4:5]",56,224,
0x7f4ced42e340,"v_mov_b32_e32 v10, s37",56,224,
0x7f4ced42e344,"scratch_load_dword v21, off, off offset:2500",56,232,
0x7f4ced42e34c,s_waitcnt vmcnt(0),56,20224,
0x7f4ced42e350,"v_cmp_gt_i32_e64 s[0:1], v21, v96",56,224,
0x7f4ced42e358,s_nop 1,56,224,
0x7f4ced42e35c,"v_cndmask_b32_e64 v4, v4, v10, s[0:1]",56,224,
0x7f4ced42e364,"v_cndmask_b32_e64 v7, v7, v17, s[0:1]",56,224,
0x7f4ced42e36c,"v_cndmask_b32_e64 v98, v6, v16, s[0:1]",56,224,
0x7f4ced42e374,"v_cndmask_b32_e64 v5, v5, v15, s[0:1]",56,224,
0x7f4ced42e37c,"v_mov_b64_e32 v[16:17], v[2:3]",56,224,
0x7f4ced42e380,"v_mov_b64_e32 v[14:15], v[0:1]",56,224,
0x7f4ced42e384,"v_mov_b32_e32 v6, s37",56,224,
0x7f4ced42e388,"scratch_load_dword v22, off, off offset:2504",56,244,
0x7f4ced42e390,s_waitcnt vmcnt(0),56,20816,
0x7f4ced42e394,"v_cmp_gt_i32_e64 s[0:1], v22, v96",56,224,
0x7f4ced42e39c,s_nop 1,56,224,
0x7f4ced42e3a0,"v_cndmask_b32_e64 v0, v0, v6, s[0:1]",56,224,
0x7f4ced42e3a8,"v_cndmask_b32_e64 v3, v3, v17, s[0:1]",56,224,
0x7f4ced42e3b0,"v_cndmask_b32_e64 v2, v2, v16, s[0:1]",56,224,
0x7f4ced42e3b8,"v_cndmask_b32_e64 v1, v1, v15, s[0:1]",56,224,
0x7f4ced42e3c0,"s_lshl_b32 s38, s38, 4",56,272,
0x7f4ced42e3c4,"scratch_load_dword v6, off, off offset:2508",56,260,
0x7f4ced42e3cc,s_waitcnt vmcnt(0),56,20616,
0x7f4ced42e3d0,"v_add_u32_e32 v6, s38, v6",56,224,
0x7f4ced42e3d4,"v_xad_u32 v6, v6, -1, s24",56,224,
0x7f4ced42e3dc,"v_ashrrev_i32_e32 v10, 31, v6",56,224,
0x7f4ced42e3e0,"v_xor_b32_e32 v14, s47, v10",56,224,
0x7f4ced42e3e4,"v_add_u32_e32 v6, v6, v10",56,224,
0x7f4ced42e3e8,"v_xor_b32_e32 v6, v6, v10",56,224,
0x7f4ced42e3ec,"v_mul_hi_u32 v10, v6, v23",56,224,
0x7f4ced42e3f4,"v_mul_lo_u32 v15, v10, s27",56,224,
0x7f4ced42e3fc,"v_sub_u32_e32 v6, v6, v15",56,224,
0x7f4ced42e400,"v_add_u32_e32 v15, 1, v10",56,224,
0x7f4ced42e404,"v_cmp_le_u32_e64 s[0:1], s27, v6",56,224,
0x7f4ced42e40c,s_nop 1,56,224,
0x7f4ced42e410,"v_cndmask_b32_e64 v10, v10, v15, s[0:1]",56,224,
0x7f4ced42e418,"v_subrev_u32_e32 v15, s27, v6",56,224,
0x7f4ced42e41c,"v_cndmask_b32_e64 v6, v6, v15, s[0:1]",56,224,
0x7f4ced42e424,"v_add_u32_e32 v15, 1, v10",56,224,
0x7f4ced42e428,"v_cmp_le_u32_e64 s[0:1], s27, v6",56,224,
0x7f4ced42e430,s_nop 1,56,224,
0x7f4ced42e434,"v_cndmask_b32_e64 v6, v10, v15, s[0:1]",56,224,
0x7f4ced42e43c,"v_xor_b32_e32 v6, v6, v14",56,224,
0x7f4ced42e440,"v_sub_u32_e32 v6, v14, v6",56,224,
0x7f4ced42e444,"v_add_u32_e32 v6, s48, v6",56,224,
0x7f4ced42e448,"v_cmp_le_i32_e64 s[0:1], v100, v6",56,224,
0x7f4ced42e450,s_nop 1,56,224,
0x7f4ced42e454,"v_cndmask_b32_e64 v13, v64, v13, s[0:1]",56,224,
0x7f4ced42e45c,"v_cmp_le_i32_e64 s[0:1], v20, v6",56,224,
0x7f4ced42e464,s_nop 1,56,224,
0x7f4ced42e468,"v_cndmask_b32_e64 v9, v64, v9, s[0:1]",56,224,
0x7f4ced42e470,"v_cmp_le_i32_e64 s[0:1], v21, v6",56,224,
0x7f4ced42e478,s_nop 1,56,224,
0x7f4ced42e47c,"v_cndmask_b32_e64 v5, v64, v5, s[0:1]",56,224,
0x7f4ced42e484,"v_cmp_le_i32_e64 s[0:1], v22, v6",56,224,
0x7f4ced42e48c,s_nop 1,56,224,
0x7f4ced42e490,"v_cndmask_b32_e64 v1, v64, v1, s[0:1]",56,224,
0x7f4ced42e498,"scratch_load_dword v6, off, off offset:2512",56,336,
0x7f4ced42e4a0,s_waitcnt vmcnt(0),56,20328,
0x7f4ced42e4a4,"v_add_u32_e32 v6, s38, v6",56,224,
0x7f4ced42e4a8,"v_xad_u32 v6, v6, -1, s24",56,224,
0x7f4ced42e4b0,"v_ashrrev_i32_e32 v10, 31, v6",56,224,
0x7f4ced42e4b4,"v_xor_b32_e32 v14, s47, v10",56,224,
0x7f4ced42e4b8,"v_add_u32_e32 v6, v6, v10",56,224,
0x7f4ced42e4bc,"v_xor_b32_e32 v6, v6, v10",56,224,
0x7f4ced42e4c0,"v_mul_hi_u32 v10, v6, v23",56,224,
0x7f4ced42e4c8,"v_mul_lo_u32 v15, v10, s27",56,224,
0x7f4ced42e4d0,"v_sub_u32_e32 v6, v6, v15",56,224,
0x7f4ced42e4d4,"v_add_u32_e32 v15, 1, v10",56,224,
0x7f4ced42e4d8,"v_cmp_le_u32_e64 s[0:1], s27, v6",56,224,
0x7f4ced42e4e0,s_nop 1,56,224,
0x7f4ced42e4e4,"v_cndmask_b32_e64 v10, v10, v15, s[0:1]",56,224,
0x7f4ced42e4ec,"v_subrev_u32_e32 v15, s27, v6",56,224,
0x7f4ced42e4f0,"v_cndmask_b32_e64 v6, v6, v15, s[0:1]",56,224,
0x7f4ced42e4f8,"v_add_u32_e32 v15, 1, v10",56,224,
0x7f4ced42e4fc,"v_cmp_le_u32_e64 s[0:1], s27, v6",56,224,
0x7f4ced42e504,s_nop 1,56,224,
0x7f4ced42e508,"v_cndmask_b32_e64 v6, v10, v15, s[0:1]",56,224,
0x7f4ced42e510,"v_xor_b32_e32 v6, v6, v14",56,224,
0x7f4ced42e514,"v_sub_u32_e32 v6, v14, v6",56,224,
0x7f4ced42e518,"v_add_u32_e32 v15, s48, v6",56,224,
0x7f4ced42e51c,"v_cmp_le_i32_e64 s[0:1], v100, v15",56,224,
0x7f4ced42e524,s_nop 1,56,224,
0x7f4ced42e528,"v_cndmask_b32_e64 v14, v64, v18, s[0:1]",56,224,
0x7f4ced42e530,"v_cmp_le_i32_e64 s[0:1], v20, v15",56,224,
0x7f4ced42e538,s_nop 1,56,224,
0x7f4ced42e53c,"v_cndmask_b32_e64 v10, v64, v97, s[0:1]",56,224,
0x7f4ced42e544,"v_cmp_le_i32_e64 s[0:1], v21, v15",56,224,
0x7f4ced42e54c,s_nop 1,56,224,
0x7f4ced42e550,"v_cndmask_b32_e64 v6, v64, v98, s[0:1]",56,224,
0x7f4ced42e558,"v_cmp_le_i32_e64 s[0:1], v22, v15",56,224,
0x7f4ced42e560,s_nop 1,56,224,
0x7f4ced42e564,"v_cndmask_b32_e64 v2, v64, v2, s[0:1]",56,224,
0x7f4ced42e56c,"scratch_load_dword v15, off, off offset:2516",56,328,
0x7f4ced42e574,s_waitcnt vmcnt(0),56,20716,
0x7f4ced42e578,"v_add_u32_e32 v15, s39, v15",56,224,
0x7f4ced42e57c,"v_xad_u32 v15, v15, -1, s24",56,224,
0x7f4ced42e584,"v_ashrrev_i32_e32 v16, 31, v15",56,224,
0x7f4ced42e588,"v_xor_b32_e32 v17, s47, v16",56,224,
0x7f4ced42e58c,"v_add_u32_e32 v15, v15, v16",56,224,
0x7f4ced42e590,"v_xor_b32_e32 v15, v15, v16",56,224,
0x7f4ced42e594,"v_mul_hi_u32 v16, v15, v23",56,224,
0x7f4ced42e59c,"v_mul_lo_u32 v18, v16, s27",56,224,
0x7f4ced42e5a4,"v_sub_u32_e32 v15, v15, v18",56,224,
0x7f4ced42e5a8,"v_add_u32_e32 v18, 1, v16",56,224,
0x7f4ced42e5ac,"v_cmp_le_u32_e64 s[0:1], s27, v15",56,224,
0x7f4ced42e5b4,s_nop 1,56,224,
0x7f4ced42e5b8,"v_cndmask_b32_e64 v16, v16, v18, s[0:1]",56,224,
0x7f4ced42e5c0,"v_subrev_u32_e32 v18, s27, v15",56,224,
0x7f4ced42e5c4,"v_cndmask_b32_e64 v15, v15, v18, s[0:1]",56,224,
0x7f4ced42e5cc,"v_add_u32_e32 v18, 1, v16",56,224,
0x7f4ced42e5d0,"v_cmp_le_u32_e64 s[0:1], s27, v15",56,224,
0x7f4ced42e5d8,s_nop 1,56,224,
0x7f4ced42e5dc,"v_cndmask_b32_e64 v15, v16, v18, s[0:1]",56,224,
0x7f4ced42e5e4,"v_xor_b32_e32 v15, v15, v17",56,224,
0x7f4ced42e5e8,"v_sub_u32_e32 v15, v17, v15",56,224,
0x7f4ced42e5ec,"v_add_u32_e32 v16, s48, v15",56,224,
0x7f4ced42e5f0,"v_cmp_le_i32_e64 s[0:1], v100, v16",56,224,
0x7f4ced42e5f8,s_nop 1,56,224,
0x7f4ced42e5fc,"v_cndmask_b32_e64 v15, v64, v19, s[0:1]",56,224,
0x7f4ced42e604,"v_cmp_le_i32_e64 s[0:1], v20, v16",56,224,
0x7f4ced42e60c,s_nop 1,56,224,
0x7f4ced42e610,"v_cndmask_b32_e64 v11, v64, v11, s[0:1]",56,224,
0x7f4ced42e618,"v_cmp_le_i32_e64 s[0:1], v21, v16",56,224,
0x7f4ced42e620,s_nop 1,56,224,
0x7f4ced42e624,"v_cndmask_b32_e64 v7, v64, v7, s[0:1]",56,224,
0x7f4ced42e62c,"v_cmp_le_i32_e64 s[0:1], v22, v16",56,224,
0x7f4ced42e634,s_nop 1,56,224,
0x7f4ced42e638,"v_cndmask_b32_e64 v3, v64, v3, s[0:1]",56,224,
0x7f4ced42e640,s_branch 62491,56,224,
0x7f4ced42b6b0,"s_xor_b32 s45, s45, 1",1700,7620,
0x7f4ced42b6b4,"v_max3_f32 v16, v12, s37, v8",1700,6800,
0x7f4ced42b6bc,"v_max3_f32 v17, v13, s37, v9",1700,6800,
0x7f4ced42b6c4,s_nop 0,1700,6800,
0x7f4ced42b6c8,"v_max3_f32 v17, v17, v5, v1",1700,6800,
0x7f4ced42b6d0,"v_max3_f32 v16, v16, v4, v0",1700,6800,
0x7f4ced42b6d8,"ds_bpermute_b32 v18, v115, v17",1700,15108,
0x7f4ced42b6e0,"ds_bpermute_b32 v19, v115, v16",1700,21852,
0x7f4ced42b6e8,s_waitcnt lgkmcnt(1),1700,64972,
0x7f4ced42b6ec,"v_max_f32_e32 v18, v18, v18",1700,6800,
0x7f4ced42b6f0,s_waitcnt lgkmcnt(0),1700,26736,
0x7f4ced42b6f4,"v_max_f32_e32 v19, v19, v19",1700,6800,
0x7f4ced42b6f8,"v_max_f32_e32 v17, v17, v18",1700,6800,
0x7f4ced42b6fc,"v_max_f32_e32 v16, v16, v19",1700,6800,
0x7f4ced42b700,"ds_bpermute_b32 v18, v116, v17",1700,13236,
0x7f4ced42b708,"ds_bpermute_b32 v19, v116, v16",1700,8572,
0x7f4ced42b710,s_waitcnt lgkmcnt(1),1700,79656,
0x7f4ced42b714,"v_max_f32_e32 v18, v18, v18",1700,6800,
0x7f4ced42b718,s_waitcnt lgkmcnt(0),1700,6860,
0x7f4ced42b71c,"v_max_f32_e32 v19, v19, v19",1700,6800,
0x7f4ced42b720,"v_max_f32_e32 v17, v17, v18",1700,6800,
0x7f4ced42b724,"v_max_f32_e32 v16, v16, v19",1700,6800,
0x7f4ced42b728,"ds_bpermute_b32 v18, v126, v16",1700,8520,
0x7f4ced42b730,"ds_bpermute_b32 v19, v126, v17",1700,8548,
0x7f4ced42b738,"v_max3_f32 v96, v14, s37, v10",1700,6800,
0x7f4ced42b740,"v_max3_f32 v97, v15, s37, v11",1700,6800,
0x7f4ced42b748,"v_max3_f32 v97, v97, v7, v3",1700,6800,
0x7f4ced42b750,"ds_bpermute_b32 v98, v115, v97",1700,18428,
0x7f4ced42b758,"v_max3_f32 v96, v96, v6, v2",1700,6800,
0x7f4ced42b760,"ds_bpermute_b32 v99, v115, v96",1700,8548,
0x7f4ced42b768,s_waitcnt lgkmcnt(2),1700,6880,
0x7f4ced42b76c,"v_max_f32_e32 v19, v19, v19",1700,6800,
0x7f4ced42b770,"v_max_f32_e32 v17, v17, v19",1700,6800,
0x7f4ced42b774,s_waitcnt lgkmcnt(1),1700,36968,
0x7f4ced42b778,"v_max_f32_e32 v19, v98, v98",1700,6800,
0x7f4ced42b77c,"v_max_f32_e32 v19, v97, v19",1700,6800,
0x7f4ced42b780,s_waitcnt lgkmcnt(0),1700,7072,
0x7f4ced42b784,"v_max_f32_e32 v97, v99, v99",1700,6800,
0x7f4ced42b788,"ds_bpermute_b32 v98, v116, v19",1700,9236,
0x7f4ced42b790,"v_max_f32_e32 v96, v96, v97",1700,6800,
0x7f4ced42b794,"ds_bpermute_b32 v97, v116, v96",1700,8500,
0x7f4ced42b79c,"v_max_f32_e32 v18, v18, v18",1700,6800,
0x7f4ced42b7a0,"v_max_f32_e32 v16, v16, v18",1700,6800,
0x7f4ced42b7a4,s_waitcnt lgkmcnt(1),1700,37280,
0x7f4ced42b7a8,"v_max_f32_e32 v18, v98, v98",1700,6800,
0x7f4ced42b7ac,"v_max_f32_e32 v18, v19, v18",1700,6800,
0x7f4ced42b7b0,s_waitcnt lgkmcnt(0),1700,10344,
0x7f4ced42b7b4,"v_max_f32_e32 v19, v97, v97",1700,6800,
0x7f4ced42b7b8,"ds_bpermute_b32 v97, v126, v18",1700,14416,
0x7f4ced42b7c0,"v_max_f32_e32 v19, v96, v19",1700,6800,
0x7f4ced42b7c4,"ds_bpermute_b32 v96, v126, v19",1700,9264,
0x7f4ced42b7cc,"ds_bpermute_b32 v98, v127, v16",1700,9996,
0x7f4ced42b7d4,"ds_bpermute_b32 v99, v127, v17",1700,13760,
0x7f4ced42b7dc,s_waitcnt lgkmcnt(3),1700,23888,
0x7f4ced42b7e0,"v_max_f32_e32 v97, v97, v97",1700,6800,
0x7f4ced42b7e4,"v_max_f32_e32 v18, v18, v97",1700,6800,
0x7f4ced42b7e8,s_waitcnt lgkmcnt(2),1700,19156,
0x7f4ced42b7ec,"v_max_f32_e32 v96, v96, v96",1700,6800,
0x7f4ced42b7f0,"v_max_f32_e32 v19, v19, v96",1700,6800,
0x7f4ced42b7f4,"ds_bpermute_b32 v96, v127, v19",1700,8528,
0x7f4ced42b7fc,"ds_bpermute_b32 v97, v127, v18",1700,8516,
0x7f4ced42b804,s_waitcnt lgkmcnt(3),1700,6800,
0x7f4ced42b808,"v_max3_f32 v121, v121, v16, v98",1700,6800,
0x7f4ced42b810,s_waitcnt lgkmcnt(2),1700,6800,
0x7f4ced42b814,"v_max3_f32 v65, v65, v17, v99",1700,6800,
0x7f4ced42b81c,s_waitcnt lgkmcnt(1),1700,46636,
0x7f4ced42b820,"v_max3_f32 v117, v117, v19, v96",1700,6800,
0x7f4ced42b828,s_waitcnt lgkmcnt(0),1700,7512,
0x7f4ced42b82c,"v_max3_f32 v111, v111, v18, v97",1700,6800,
0x7f4ced42b834,"s_xor_b32 s36, s36, 1",1700,7620,
0x7f4ced42b838,"s_add_i32 s46, s46, -1",1700,7620,
0x7f4ced42b83c,"s_add_i32 s48, s48, 64",1700,7620,
0x7f4ced42b840,"s_add_i32 s0, s51, s46",1700,7620,
0x7f4ced42b844,"s_add_i32 s0, s0, -3",1700,7620,
0x7f4ced42b848,"s_cmp_gt_i32 s0, s54",1700,7620,
0x7f4ced42b84c,"v_subrev_u32_e32 v123, 64, v123",1700,6800,
0x7f4ced42b850,s_cbranch_scc0 2945,1700,6800,
0x7f4ced42e658,"scratch_load_dwordx2 v[28:29], off, off offset:2488",28,164,
0x7f4ced42e660,"scratch_load_dword v29, off, off offset:2524",28,112,
0x7f4ced42e668,"s_load_dword s27, s[16:17], 0x0",32,140,
0x7f4ced42e670,"s_xor_b64 s[0:1], s[6:7], -1",32,140,
0x7f4ced42e674,"v_log_f32_e32 v0, 0",32,448,
0x7f4ced42e678,"s_mov_b32 s6, 0x3f317217",32,140,
0x7f4ced42e680,"s_mov_b32 s7, 0x7f800000",32,140,
0x7f4ced42e688,"v_mul_f32_e32 v1, 0x3f317217, v0",32,128,
0x7f4ced42e690,"v_fma_f32 v2, v0, s6, -v1",32,128,
0x7f4ced42e698,"v_fmamk_f32 v2, v0, 0x3377d1cf, v2",32,128,
0x7f4ced42e6a0,"v_add_f32_e32 v1, v1, v2",32,128,
0x7f4ced42e6a4,"v_cmp_lt_f32_e64 vcc, |v0|, s7",32,128,
0x7f4ced42e6ac,s_nop 1,32,128,
0x7f4ced42e6b0,"v_cndmask_b32_e32 v3, v0, v1, vcc",32,128,
0x7f4ced42e6b4,"s_lshl_b32 s18, s24, 2",32,140,
0x7f4ced42e6b8,s_waitcnt lgkmcnt(0),32,128,
0x7f4ced42e6bc,s_barrier,32,772,
0x7f4ced42e6c0,"v_fma_f32 v0, s30, v121, v3",32,128,
0x7f4ced42e6c8,"v_fma_f32 v1, s30, v65, v3",32,128,
0x7f4ced42e6d0,"v_fma_f32 v2, s30, v117, v3",32,128,
0x7f4ced42e6d8,"v_fmac_f32_e32 v3, s30, v111",32,128,
0x7f4ced42e6dc,"s_mov_b64 s[6:7], -1",32,140,
0x7f4ced42e6e0,"s_and_b64 s[0:1], exec, s[0:1]",32,140,
0x7f4ced42e6e4,"s_mov_b64 vcc, s[0:1]",32,140,
0x7f4ced42e6e8,s_cbranch_vccz 40,32,128,
0x7f4ced42e6ec,"s_add_u32 s6, s22, s20",28,120,
0x7f4ced42e6f0,"s_addc_u32 s7, s23, s21",28,120,
0x7f4ced42e6f4,"v_mov_b32_e32 v4, 0",28,112,
0x7f4ced42e6f8,"global_load_dword v4, v4, s[6:7]",28,200,
0x7f4ced42e700,s_nop 0,28,112,
0x7f4ced42e704,"scratch_load_dword v5, off, off offset:2480",28,252,
0x7f4ced42e70c,s_waitcnt vmcnt(0),28,13816,
0x7f4ced42e710,"v_readfirstlane_b32 s6, v5",28,112,
0x7f4ced42e714,"s_mov_b32 s19, 0x20000",28,120,
0x7f4ced42e71c,"scratch_load_dword v5, off, off offset:2484",28,200,
0x7f4ced42e724,s_waitcnt vmcnt(0),28,12076,
0x7f4ced42e728,"v_lshlrev_b32_e32 v5, 2, v5",28,112,
0x7f4ced42e72c,"v_lshl_add_u32 v5, s6, 6, v5",28,112,
0x7f4ced42e734,"v_or_b32_e32 v6, 4, v5",28,112,
0x7f4ced42e738,"v_or_b32_e32 v7, 8, v5",28,112,
0x7f4ced42e73c,"v_or_b32_e32 v8, 12, v5",28,112,
0x7f4ced42e740,"v_readfirstlane_b32 s6, v4",28,112,
