Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,SQ_INSTS,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_STAT_IDLE,CPC_CPC_TCIU_BUSY,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
166,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,557,440940,440940,425984,256,0,0,12,4,32,64,0x0,0x7faa5166b900,0,0,0,6656,0,66560,0,139776,0.0,0.0,72.0,6656.0,0.0,0.0,0.0,6656.0,6752,96,6656,0,6752,96,6656,0,6754,98,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6780,124,6656,0,6752,96,6656,0,6752,96,6656,0,6754,98,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6780,124,6656,0,0,682,26567,0,1664,6656,29589,3806392569271957,3806496998030363,3806496998042123,3806392629587571
167,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,558,440940,440940,20480,256,40448,888,128,0,96,64,0x0,0x7faa51244580,512064,12289937,976085685,3934312,36685048,6148584,0,143714360,1181376.0,26796.0,0.0,40619360.0,0.0,311808.0,0.0,40619360.0,5928648,3555955,2372693,0,5890193,3527284,2362909,0,5868332,3510583,2357749,0,5937359,3560127,2377232,0,5932917,3558710,2374207,0,5891964,3526761,2365203,0,5855767,3513563,2342204,0,5938436,3556788,2381648,0,5921593,3544234,2377359,0,5981525,3575695,2405830,0,5972571,3577186,2395385,0,5941024,3553022,2388002,0,5927831,3542566,2385265,0,5950053,3569308,2380745,0,5992280,3585485,2406795,0,5923720,3543591,2380129,0,0,873,82149,0,80,320,86693190,3806392569907489,3806496998042123,3806497014080026,3806392645385971
168,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,559,440940,440940,262144,128,512,64,44,4,48,64,0x0,0x7faa51244640,20400,11897,942044,3600,6000,216944,0,589808,4800.0,2400.0,1.0,9600.0,0.0,0.0,0.0,9600.0,3920,2616,1304,0,3880,2600,1280,0,3872,2592,1280,0,3968,2712,1256,0,3978,2698,1280,0,3914,2650,1264,0,4095,2823,1272,0,4060,2796,1264,0,3920,2616,1304,0,3880,2600,1280,0,3872,2592,1280,0,3968,2712,1256,0,3978,2698,1280,0,3914,2650,1264,0,4095,2823,1272,0,4062,2798,1264,0,0,682,26018,0,2048,4096,45511,3806392570526367,3806497014080026,3806497014086866,3806392646115147
169,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,560,440940,440940,131072,256,0,0,12,4,32,64,0x7faa529fed80,0x7faa5166c2c0,0,0,0,6144,0,20480,0,61440,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,6144.0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6340,196,6144,0,6168,24,6144,0,6244,100,6144,0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6240,96,6144,0,6340,196,6144,0,6168,24,6144,0,6246,102,6144,0,0,682,25703,0,512,2048,30710,3806392590435114,3806497045739032,3806497045743672,3806392646662810
170,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,561,440940,440940,512,256,0,0,12,4,32,64,0x7faa529fed00,0x7faa5166b900,0,0,0,8,0,80,0,168,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,12,4,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,16,8,8,0,12,4,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,16,8,8,0,0,682,25169,0,2,8,11594,3806392591301904,3806497045773952,3806497045775552,3806392647220208
171,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,562,440940,440940,1024,256,0,0,12,4,32,64,0x7faa529fec80,0x7faa5166b900,0,0,0,16,0,208,0,424,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,20,8,12,0,20,8,12,0,22,10,12,0,12,0,12,0,18,2,16,0,18,2,16,0,24,8,16,0,30,14,16,0,20,8,12,0,20,8,12,0,22,10,12,0,12,0,12,0,14,2,12,0,14,2,12,0,20,8,12,0,26,14,12,0,0,682,26830,0,4,16,16390,3806392592334241,3806497045791472,3806497045793192,3806392647768387
172,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,563,440940,440940,425984,256,0,0,12,4,32,64,0x7faa529fec00,0x7faa5166b900,0,0,0,6656,0,66560,0,139776,0.0,0.0,58.0,6656.0,0.0,0.0,0.0,6656.0,6776,120,6656,0,6752,96,6656,0,6754,98,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6756,100,6656,0,6776,120,6656,0,6752,96,6656,0,6754,98,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6758,102,6656,0,0,682,25535,0,1664,6656,29992,3806392593065624,3806497045810392,3806497045819632,3806392648331463
173,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,564,440940,440940,20480,256,40448,888,128,0,96,64,0x7faa529feb80,0x7faa51244580,512064,12292571,976351090,3934312,36685048,6148584,0,143714360,1181376.0,26796.0,0.0,40619360.0,0.0,311808.0,0.0,40619360.0,5926260,3555521,2370739,0,5887639,3526601,2361038,0,5866662,3509942,2356720,0,5934715,3559408,2375307,0,5933460,3558655,2374805,0,5894815,3527702,2367113,0,5857685,3514056,2343629,0,5941518,3557887,2383631,0,5917490,3543415,2374075,0,5978295,3575396,2402899,0,5968560,3576570,2391990,0,5938661,3552846,2385815,0,5932621,3543594,2389027,0,5952387,3569452,2382935,0,5997058,3586468,2410590,0,5926555,3543513,2383042,0,0,874,88540,0,80,320,87012301,3806392593720290,3806497045824040,3806497061735102,3806392664156435
174,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,565,440940,440940,262144,128,512,64,44,4,48,64,0x7faa529feb00,0x7faa51244640,20400,11887,946907,3600,6000,216944,0,589808,4800.0,2400.0,4.0,9600.0,0.0,0.0,0.0,9600.0,3912,2608,1304,0,3936,2656,1280,0,3904,2624,1280,0,3960,2704,1256,0,3922,2642,1280,0,3898,2634,1264,0,4099,2827,1272,0,4052,2788,1264,0,3912,2608,1304,0,3936,2656,1280,0,3904,2624,1280,0,3960,2704,1256,0,3922,2642,1280,0,3898,2634,1264,0,4103,2831,1272,0,4052,2788,1264,0,0,682,25918,0,2048,4096,45421,3806392594375224,3806497061735102,3806497061742462,3806392664871332
175,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,566,440940,440940,131072,256,0,0,12,4,32,64,0x7faa529fea80,0x7faa5166c2c0,0,0,0,6144,0,20480,0,61440,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,6144.0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6216,72,6144,0,6240,96,6144,0,6340,196,6144,0,6144,0,6144,0,6244,100,6144,0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6216,72,6144,0,6240,96,6144,0,6340,196,6144,0,6144,0,6144,0,6244,100,6144,0,0,682,25695,0,512,2048,30624,3806392595096923,3806497061742462,3806497061749182,3806392665434910
176,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,567,440940,440940,512,256,0,0,12,4,32,64,0x7faa529fea00,0x7faa5166b900,0,0,0,8,0,80,0,168,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,13,5,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,15,7,8,0,13,5,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,10,2,8,0,12,4,8,0,17,9,8,0,0,682,22997,0,2,8,11043,3806392595752431,3806497061749182,3806497061754702,3806392665984042
177,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,568,440940,440940,1024,256,0,0,12,4,32,64,0x7faa529fe980,0x7faa5166b900,0,0,0,16,0,208,0,424,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,22,10,12,0,20,8,12,0,22,10,12,0,12,0,12,0,14,2,12,0,14,2,12,0,20,8,12,0,24,12,12,0,22,10,12,0,20,8,12,0,22,10,12,0,12,0,12,0,18,2,16,0,18,2,16,0,24,8,16,0,30,14,16,0,0,682,26778,0,4,16,15949,3806392596403895,3806497061754702,3806497061760262,3806392666529676
178,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,569,440940,440940,425984,256,0,0,12,4,32,64,0x7faa529fe900,0x7faa5166b900,0,0,0,6656,0,66560,0,139776,0.0,0.0,62.0,6656.0,0.0,0.0,0.0,6656.0,6752,96,6656,0,6776,120,6656,0,6754,98,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6756,100,6656,0,6752,96,6656,0,6776,120,6656,0,6754,98,6656,0,6656,0,6656,0,6656,0,6656,0,6662,6,6656,0,6752,96,6656,0,6756,100,6656,0,0,682,25455,0,1664,6656,29592,3806392597050659,3806497061760262,3806497061770342,3806392667094295
179,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,570,440940,440940,20480,256,40448,888,128,0,96,64,0x7faa529fe880,0x7faa51244580,512064,12298094,976591938,3934312,36685048,6148584,0,143714360,1181376.0,26796.0,0.0,40619360.0,0.0,311808.0,0.0,40619360.0,5926807,3555687,2371120,0,5888869,3527175,2361694,0,5867997,3510554,2357443,0,5936991,3560269,2376722,0,5937818,3559672,2378146,0,5896934,3527906,2369028,0,5860192,3514625,2345567,0,5942919,3557762,2385157,0,5916781,3543243,2373538,0,5976980,3574741,2402239,0,5967126,3576212,2390914,0,5935979,3551834,2384145,0,5928621,3542574,2386047,0,5950502,3569139,2381363,0,5994719,3585963,2408756,0,5925016,3543540,2381476,0,0,874,81594,0,80,320,87045654,3806392597681324,3806497061770342,3806497077637204,3806392682970322
180,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,571,440940,440940,262144,128,512,64,44,4,48,64,0x7faa529fe800,0x7faa51244640,20400,11696,942105,3600,6000,216944,0,589808,4800.0,2400.0,9.0,9600.0,0.0,0.0,0.0,9600.0,3904,2616,1288,0,3896,2600,1296,0,3896,2640,1256,0,4016,2736,1280,0,3922,2650,1272,0,3898,2626,1272,0,4094,2822,1272,0,4059,2795,1264,0,3903,2615,1288,0,3896,2600,1296,0,3896,2640,1256,0,4016,2736,1280,0,3922,2650,1272,0,3898,2626,1272,0,4094,2822,1272,0,4061,2797,1264,0,0,682,25519,0,2048,4096,46935,3806392598325250,3806497077637204,3806497077644444,3806392683691836
181,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,572,440940,440940,131072,256,0,0,12,4,32,64,0x7faa529fe780,0x7faa5166c2c0,0,0,0,6144,0,20480,0,61440,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,6144.0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6264,120,6144,0,6340,196,6144,0,6144,0,6144,0,6244,100,6144,0,6144,0,6144,0,6144,0,6144,0,6242,98,6144,0,6192,48,6144,0,6264,120,6144,0,6340,196,6144,0,6144,0,6144,0,6246,102,6144,0,0,682,26594,0,512,2048,31331,3806392599037266,3806497077644444,3806497077650804,3806392684255660
182,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,573,440940,440940,512,256,0,0,12,4,32,64,0x7faa529fe700,0x7faa5166b900,0,0,0,8,0,80,0,168,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,12,4,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,11,3,8,0,12,4,8,0,15,7,8,0,12,4,8,0,12,4,8,0,13,5,8,0,8,0,8,0,9,1,8,0,11,3,8,0,12,4,8,0,15,7,8,0,0,682,26348,0,2,8,11530,3806392599717588,3806497077650804,3806497077656404,3806392684803857
183,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,574,440940,440940,1024,256,0,0,12,4,32,64,0x7faa529fe680,0x7faa5166b900,0,0,0,16,0,208,0,424,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,21,9,12,0,20,8,12,0,22,10,12,0,12,0,12,0,19,3,16,0,20,4,16,0,24,8,16,0,28,12,16,0,22,10,12,0,20,8,12,0,22,10,12,0,12,0,12,0,16,4,12,0,16,4,12,0,20,8,12,0,24,12,12,0,0,682,7669,0,4,16,18358,3806392600355100,3806497077656404,3806497077662124,3806392685356653
184,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,575,440940,440940,425984,256,0,0,12,4,32,64,0x7faa529fe600,0x7faa5166b900,0,0,0,6656,0,66560,0,139776,0.0,0.0,83.0,6656.0,0.0,0.0,0.0,6656.0,6753,97,6656,0,6752,96,6656,0,6754,98,6656,0,6656,0,6656,0,6657,1,6656,0,6662,6,6656,0,6776,120,6656,0,6756,100,6656,0,6754,98,6656,0,6752,96,6656,0,6754,98,6656,0,6656,0,6656,0,6658,2,6656,0,6662,6,6656,0,6776,120,6656,0,6758,102,6656,0,0,682,7458,0,1664,6656,31910,3806392601001148,3806497077662124,3806497077675124,3806392685900492
185,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,576,440940,440940,20480,256,40448,888,128,0,96,64,0x7faa529fe580,0x7faa51244580,512064,12292092,976418243,3934312,36685048,6148584,0,143714360,1181376.0,26796.0,0.0,40619360.0,0.0,311808.0,0.0,40619360.0,5929699,3556168,2373531,0,5892403,3527633,2364770,0,5870252,3510679,2359573,0,5940287,3560373,2379914,0,5933656,3558499,2375157,0,5894498,3527801,2366697,0,5856571,3514028,2342543,0,5940291,3557718,2382573,0,5918489,3543628,2374861,0,5979763,3575670,2404093,0,5968346,3576197,2392149,0,5938283,3552775,2385508,0,5926871,3542408,2384463,0,5949052,3568701,2380351,0,5992195,3585415,2406780,0,5923677,3543285,2380392,0,0,874,63747,0,80,320,87108691,3806392601657194,3806497077675124,3806497093644546,3806392701735735
186,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,577,440940,440940,262144,128,512,64,44,4,48,64,0x7faa529fe500,0x7faa51244640,20400,11758,943041,3600,6000,216944,0,589808,4800.0,2400.0,4.0,9600.0,0.0,0.0,0.0,9600.0,3920,2616,1304,0,3880,2600,1280,0,3872,2592,1280,0,3968,2712,1256,0,3955,2675,1280,0,3890,2626,1264,0,4092,2820,1272,0,4108,2844,1264,0,3920,2616,1304,0,3880,2600,1280,0,3872,2592,1280,0,3968,2712,1256,0,3956,2676,1280,0,3890,2626,1264,0,4096,2824,1272,0,4108,2844,1264,0,0,682,8792,0,2048,4096,46452,3806392602311998,3806497093644546,3806497093651426,3806392702473967
